--Name||NpcParamID||NpcThinkID||CharaInitID||SpEffect,Speffect,SpEffect
Raya Lucaria Scholar (B) (Academy Crystal Cave)||37020020||37020120||-1||-1
Glintstone Raya Lucaria Scholar (B) (Sellia Hideaway)||37021040||37020120||-1||-1
Twinsage Raya Lucaria Scholar (B) (Liurnia of the Lakes)||37023020||37020121||-1||14806

--Noble's Page
Noble's Page (Leyndell, Royal Capital)||37030034||37030000||-1||-1
Noble's Page (Leyndell, Royal Capital) 2||37031034||37030000||-1||-1
Noble's Page (Raya Lucaria) (Academy of Raya Lucaria)||37031024||37030000||-1||-1
Page (Gelmir Hero's Grave)||37030032||37030000||-1||-1
Page (Gelmir Hero's Grave) 2||37030032||37030000||-1||5000
Page (Consecrated Snowfield)||37030052||37030000||-1||-1
Page (Liurnia of the Lakes)||37030021||37030000||-1||-1
Noble's Page (Shaded Castle)||37030031||37030000||-1||-1
Noble's Page (Shaded Castle) 2||37030031||37030000||-1||14443
Page (Weeping Peninsula)||37030012||37030000||-1||-1
Page (Caelid)||37030041||37030000||-1||-1
Page (B) (Liurnia of the Lakes)||37030021||37030120||-1||-1

--Battlemage
Battlemage (Miquella's Haligtree)||37040054||37040000||-1||-1
Battlemage (Academy Crystal Cave)||37040020||37040000||-1||-1
Battlemage (Altus Plateau)||37040830||37040000||-1||-1
Battlemage (Caelid)||37040040||37040000||-1||-1
Battlemage (Miquella's Haligtree) 2||37040054||37040020||-1||-1
Battlemage Hugues (Boss) (B) (Caelid)||37040940||37040900||-1||17452

--Graven School
Sorceress Sellen (Academy of Raya Lucaria) 3||37301024||37300000||-1||-1
Graven School (Liurnia of the Lakes)||37300120||37300000||-1||-1
Graven School (Bellum Highway)||37300020||37300000||-1||-1
Graven School (Weeping Peninsula)||37300112||37300000||-1||-1
Graven School (Caelid)||37300040||37300000||-1||-1
Graven School (Consecrated Snowfield)||37300052||37300000||-1||-1
Graven School (Consecrated Snowfield) 2||37300152||37300000||-1||-1
Graven School (Greyoll's Dragonbarrow)||37300042||37300000||-1||-1

--Clayman
Clayman (Ainsel River)||37500060||37500000||-1||-1
Clayman (Lake of Rot) (Ainsel River)||37500062||37500000||-1||-1
Clayman (Siofra River)||37500065||37500000||-1||-1
Clayman (Siofra River Start)||37500064||37500000||-1||-1
Clayman (B) (Ainsel River)||37500060||37500100||-1||-1
Clayman (Lake of Rot) (B) (Ainsel River)||37500062||37500100||-1||-1
Clayman (B) (Siofra River Start)||37500064||37500100||-1||-1
Clayman (C) (Ainsel River)||37501060||37501000||-1||-1
Clayman (Lake of Rot) (C) (Ainsel River)||37501062||37501000||-1||-1
Clayman (D) (Ainsel River)||37501060||37501100||-1||-1
Clayman (E) (Ainsel River)||37501060||37501200||-1||14154
Clayman (E) (Ainsel River) 2||37501060||37501200||-1||-1
Clayman (F) (Ainsel River)||37502060||37502000||-1||-1
Clayman (F) (Ainsel River) 2||37502060||37502000||-1||14151
Clayman (Lake of Rot) (F) (Ainsel River)||37502062||37502000||-1||-1
Clayman (F) (Siofra River)||37502065||37502000||-1||-1
Clayman (F) (Siofra River Start)||37502064||37502000||-1||-1
Clayman (F) (Siofra River Start) 2||37502064||37502000||-1||14151
Clayman (G) (Ainsel River)||37502060||37502100||-1||-1

--Cleanrot Knight
Cleanrot Knight (Miquella's Haligtree)||38000056||38000000||-1||-1
Mausoleum Cleanrot Knight (War-Dead Catacombs)||38000142||38000000||-1||-1
Cleanrot Knight (Consecrated Snowfield Catacombs)||38000052||38000000||-1||-1
Cleanrot Knight (Boss) (Stillwater Cave)||38000920||38000000||-1||-1
Cleanrot Knight (Boss) (Abandoned Cave)||38000940||38000000||-1||-1
Cleanrot Knight (Shaded Castle)||38000031||38000000||-1||-1
Cleanrot Knight (Caelid)||38000000||38000000||-1||-1
Cleanrot Knight (Caelid) 2||38000040||38000000||-1||-1
Mausoleum Cleanrot Knight (War-Dead Catacombs) 2||38000242||38000010||-1||4802
Cleanrot Knight (B) (Miquella's Haligtree)||38001056||38001000||-1||-1
Cleanrot Knight (B) (Consecrated Snowfield Catacombs)||38001052||38001000||-1||-1
Cleanrot Knight (Boss) (B) (Abandoned Cave)||38001940||38001000||-1||-1
Cleanrot Knight (Shaded Castle) (B) (Altus Plateau)||38001031||38001000||-1||-1
Cleanrot Knight (B) (Caelid)||38001040||38001000||-1||-1

--Kindred of Rot
Kindred of Rot (Ainsel River)||38100062||38100000||-1||-1
Kindred of Rot (Miquella's Haligtree)||38100056||38100000||-1||-1
Kindred of Rot (Boss) (Seethewater Cave)||38100932||38100000||-1||-1
Kindred of Rot (Boss) (Seethewater Cave) 2||38102932||38100000||-1||-1
Kindred of Rot (Sellia Tunnel) (Caelid)||38100040||38100000||-1||-1
Kindred of Rot (Caelid)||38109040||38100000||-1||-1
Kindred of Rot (Miquella's Haligtree) 2||38103056||38100010||-1||-1
Kindred of Rot (B) (Caelid)||38101040||38101000||-1||-1
Kindred of Rot (Sellia Tunnel) (C) (Sellia Crystal Tunnel)||38103040||38103000||-1||-1

--Marionette
Marionette (Academy of Raya Lucaria)||38500024||38500000||-1||-1
Marionette (Academy of Raya Lucaria) 2||38500024||38500000||-1||14061
Marionette (Liurnia of the Lakes)||38500020||38500000||-1||-1
Marionette (Mt. Gelmir)||38500032||38500000||-1||5000
Marionette (Mt. Gelmir) 2||38500032||38500000||-1||-1
Marionette (Weeping Peninsula)||38500012||38500000||-1||-1
Marionette (Caelid)||38500040||38500000||-1||-1
Marionette (Mountaintops of the Giants)||38500050||38500000||-1||-1
Marionette (B) (Mt. Gelmir)||38500032||38500100||-1||-1
Marionette (B) (Mt. Gelmir) 2||38500032||38500100||-1||5000
Marionette (B) (Caelid)||38500040||38500100||-1||-1
Marionette (B) (Mountaintops of the Giants)||38500050||38500150||-1||14061
Marionette (C) (Academy of Raya Lucaria)||38501024||38501000||-1||-1
Marionette (C) (Liurnia of the Lakes)||38501020||38501000||-1||-1
Marionette (C) (Mt. Gelmir)||38501032||38501000||-1||-1
Marionette (C) (Mt. Gelmir) 2||38501032||38501000||-1||5000
Marionette (C) (Weeping Peninsula)||38501012||38501000||-1||-1
Marionette (C) (Caelid)||38501140||38501000||-1||-1
Marionette (C) (Caelid) 2||38501240||38501000||-1||-1
Marionette (C) (Caelid) 3||38501040||38501000||-1||-1
Marionette (C) (Mountaintops of the Giants)||38501050||38501000||-1||-1
Marionette (D) (Academy of Raya Lucaria)||38502024||38502000||-1||-1
Marionette (D) (Liurnia of the Lakes)||38502020||38502000||-1||-1
Marionette (D) (Mt. Gelmir)||38502032||38502000||-1||-1
Marionette (D) (Mt. Gelmir) 2||38502032||38502000||-1||5000
Marionette (D) (Weeping Peninsula)||38502012||38502000||-1||-1
Marionette (D) (Caelid)||38502040||38502000||-1||-1
Marionette (D) (Mountaintops of the Giants)||38502050||38502000||-1||-1

--Avionette
Avionette (Altus Tunnel)||38600030||38600000||-1||-1
Avionette (Caelid)||38600040||38600000||-1||-1
Avionette (Mountaintops of the Giants)||38600050||38600000||-1||-1
Avionette (Mountaintops of the Giants) 2||38600150||38600000||-1||-1
Avionette (Mountaintops of the Giants) 3||38600050||38600001||-1||-1
Avionette (Mountaintops of the Giants) 4||38600150||38600011||-1||-1
Avionette (B) (Mt. Gelmir)||38600632||38600500||-1||-1
Avionette (C) (Academy of Raya Lucaria)||38601024||38601000||-1||-1
Avionette (C) (Caelid)||38601040||38601000||-1||-1
Avionette (C) (Mountaintops of the Giants)||38601050||38601000||-1||-1
Avionette (C) (Academy of Raya Lucaria) 2||38601024||38601001||-1||-1
Avionette (C) (Mt. Gelmir)||38601532||38601001||-1||-1

--Fire Monk/Godskin Monk
Fire Monk (Mountaintops of the Giants)||39000050||39000000||-1||-1
Fire Monk (Mt. Gelmir)||39000032||39000000||-1||-1
Fire Monk (Liurnia of the Lakes)||39000020||39000000||-1||-1
Fire Monk (B) (Giant-Conquering Hero's Grave)||39001050||39001000||-1||-1
Godskin Monk (Volcano Manor)||39010038||39010000||-1||-1
Godskin Monk (B) (Divine Tower of Caelid)||39011042||39011000||-1||-1
Godskin Monk (C) (Divine Tower of Caelid)||39011042||39011100||-1||-1

--Fire Prelate
Fire Prelate (Mt. Gelmir)||39100032||39100000||-1||-1
Fire Prelate (B) (Giant-Conquering Hero's Grave)||39100150||39100100||-1||-1
Fire Prelate (B) (Mountaintops of the Giants)||39100250||39100100||-1||-1
Fire Prelate (C) (Mountaintops of the Giants)||39101150||39101100||-1||-1

--Man-Serpent
Man-Serpent (Volcano Manor)||39500038||39500000||-1||-1
Man-Serpent (Volcano Manor) 2||39501138||39500000||-1||-1
Man-Serpent (B) (Volcano Manor)||39502038||39502000||-1||-1
Man-Serpent (B) (Volcano Manor) 2||39503038||39502000||-1||-1
Man-Serpent (C) (Volcano Manor)||39502038||39502100||-1||-1
Man-Serpent (D) (Volcano Manor)||39504038||39504000||-1||-1
Zorayas the Scout (E) (Volcano Manor)||39509038||39509000||-1||-1
Zorayas the Scout (E) (Volcano Manor) 2||39509138||39509000||-1||-1

--Beastman of Farum Azula
Beastman of Farum Azula (Crumbling Farum Azula)||39700072||39700000||-1||-1
Beastman of Farum Azula (Crumbling Farum Azula) 2||39700172||39700000||-1||-1
Beastman of Farum Azula (Crumbling Farum Azula) 3||39700272||39700000||-1||-1
Beastman of Farum Azula (Crumbling Farum Azula) 4||39700472||39700000||-1||-1
Beastman of Farum Azula (Crumbling Farum Azula) 5||39700372||39700000||-1||-1
Azula Beastman - Armored (B) (Crumbling Farum Azula)||39701272||39701000||-1||-1
Azula Beastman - Armored (B) (Crumbling Farum Azula) 2||39701072||39701000||-1||-1
Azula Beastman - Armored (B) (Crumbling Farum Azula) 3||39701172||39701000||-1||-1
Azula Beastman - Armored (Boss) (C) (Groveside Cave)||39701910||39701100||-1||-1
Azula Beastman - Armored (Boss) (D) (Dragonbarrow Cave)||39701942||39701200||-1||-1
Beastman of Farum Azula (E) (Crumbling Farum Azula)||39702072||39702000||-1||-1
Beastman of Farum Azula (E) (Crumbling Farum Azula) 2||39702272||39702000||-1||14667
Beastman of Farum Azula (E) (Crumbling Farum Azula) 3||39702172||39702000||-1||14667
Beastman of Farum Azula (E) (Crumbling Farum Azula) 4||39702072||39702000||-1||14667
Beastman of Farum Azula (E) (Crumbling Farum Azula) 5||39702372||39702000||-1||-1
Beastman of Farum Azula (E) (Crumbling Farum Azula) 6||39702072||39702000||-1||14667,5000
Azula Beastman (Boss) (E) (Dragonbarrow Cave)||39702942||39702000||-1||-1
Beastman of Farum Azula (F) (Crumbling Farum Azula)||39703172||39703000||-1||-1
Beastman of Farum Azula (G) (Crumbling Farum Azula)||39703172||39703100||-1||-1
Beastman of Farum Azula (H) (Crumbling Farum Azula)||39703072||39703300||-1||-1

--Revenant Follower
Revenant Follower (Altus Plateau)||40000030||40000000||-1||-1
Revenant Follower (Subterranean Shunning-Grounds)||40000035||40000000||-1||-1
Revenant Follower (Bellum Highway)||40000020||40000000||-1||-1
Revenant Follower (Moonlight Altar)||40000022||40000000||-1||-1
Revenant Follower (Bellum Highway) 2||40000120||40000000||-1||-1
Revenant Follower (Shaded Castle)||40000031||40000000||-1||-1
Revenant Follower (Shaded Castle) 2||40001031||40000000||-1||-1
Revenant Follower (B) (Sainted Hero's Grave)||40000030||40000100||-1||-1
Revenant Follower (C) (Sainted Hero's Grave)||40001030||40001000||-1||-1
Revenant Follower (C) (Liurnia of the Lakes)||40001020||40001000||-1||-1
Revenant Follower (C) (Altus Plateau)||40001030||40001000||-1||5000

--Royal Revenant
Royal Revenant (Miquella's Haligtree)||40208056||40200000||-1||-1
Royal Revenant (Miquella's Haligtree) 2||40208156||40200000||-1||-1
Royal Revenant (Miquella's Haligtree) 3||40208256||40200000||-1||-1
Royal Revenant (Miquella's Haligtree) 4||40208356||40200000||-1||-1
Royal Revenant (Miquella's Haligtree) 5||40208456||40200000||-1||-1
Royal Revenant (Sainted Hero's Grave)||40208130||40200000||-1||-1
Royal Revenant (Sainted Hero's Grave) 2||40208230||40200000||-1||-1
Royal Revenant (Sainted Hero's Grave) 3||40208030||40200000||-1||-1
Royal Revenant (Sellia Hideaway)||40208040||40200000||-1||5000
Royal Revenant (Boss) (Liurnia of the Lakes)||40200920||40200000||-1||-1
Royal Revenant (Moonlight Altar)||40208122||40200000||-1||-1
Royal Revenant (Moonlight Altar) 2||40208022||40200000||-1||16683
Royal Revenant (Liurnia of the Lakes)||40208020||40200000||-1||-1
Royal Revenant (Shaded Castle)||40208031||40200000||-1||-1
Royal Revenant (Shaded Castle) 2||40208131||40200000||-1||-1
Royal Revenant (B) (Subterranean Shunning-Grounds)||40208035||40200100||-1||-1

--Slug
Slug (Volcano Manor)||40401038||40400000||-1||-1
Slug (Subterranean Shunning-Grounds)||40400035||40400000||-1||18530
Slug (Liurnia of the Lakes)||40403020||40400000||-1||-1
Slug (Shaded Castle)||40400031||40400000||-1||-1
Slug (Altus Plateau)||40402030||40400000||-1||-1
Slug (Stormhill)||40403010||40400000||-1||-1
Slug (Capital Outskirts)||40403033||40400000||-1||-1
Slug (Capital Outskirts) 2||40400033||40400000||-1||-1
Slug (Mountaintops of the Giants)||40403052||40400000||-1||-1
Slug (Mountaintops of the Giants) 2||40403050||40400000||-1||-1
Slug (Mountaintops of the Giants) 3||40400051||40400000||-1||-1
Slug (B) (Subterranean Shunning-Grounds)||40400035||40400100||-1||18530
Slug (B) (Subterranean Shunning-Grounds) 2||40400035||40400100||-1||5000,18530

--Kaiden Sellsword
Kaiden Sellsword (m60_44_37_10)||40500010||40500000||-1||5004
Kaiden Sellsword (m60_44_36_10)||40500010||40500000||-1||-1
Kaiden Sellsword (Weeping Peninsula)||40500012||40500000||-1||-1
Kaiden Sellsword (Consecrated Snowfield)||40500052||40500000||-1||-1
Kaiden Sellsword (B) (Limgrave)||40500010||40500100||-1||-1
Kaiden Sellsword (C) (Southwest Mountaintops)||40500052||40501000||-1||-1
Kaiden Sellsword (D) (Limgrave)||40500010||40502000||-1||-1
Kaiden Sellsword (E) (East Limgrave (Meteored))||40500010||40508100||-1||-1
Kaiden Sellsword (E) (Limgrave)||40500010||40508100||-1||5004

--Wolf
Wolf (Spiritcaller Cave)||40700550||40700000||-1||15025
Wolf (Spiritcaller Cave) 2||40700550||40700000||-1||5000,15025
Wolf (Ordina; Ordina Outskirts)||40700052||40700000||-1||5000
Wolf (Liurnia)||40700020||40700000||-1||-1
Wolf (Liurnia of the Lakes)||40700020||40700000||-1||5000
Wolf (Altus Plateau)||40700030||40700000||-1||-1
Wolf (Altus Plateau) 2||40700032||40700000||-1||-1
Wolf (Altus Plateau) 3||40700030||40700000||-1||5000
Wolf (Weeping Peninsula)||40700012||40700000||-1||-1
Wolf (m60_46_39_10)||40700010||40700000||-1||-1
Wolf (m60_44_52_10)||40700033||40700000||-1||-1
Wolf (Limgrave)||40700110||40700000||-1||-1
Wolf (m60_45_39_10)||40700009||40700000||-1||-1
Wolf (Consecrated Snowfield)||40700052||40700000||-1||-1
Wolf (Mountaintops of the Giants)||40700051||40700000||-1||-1
Wolf (B) (Siofra River)||40700165||40700100||-1||-1
Wolf (B) (Dragonbarrow Cave)||40700042||40700100||-1||5000
Wolf (C) (Altus Plateau)||40700030||40700200||-1||-1
Wolf (D) (Dragonbarrow Cave)||40700042||40700300||-1||5000
Wolf (E) (Consecrated Snowfield)||40700052||40700510||-1||-1
Wolf (E) (Liurnia of the Lakes)||40700020||40700600||-1||-1
Wolf (E) (Liurnia of the Lakes) 2||40700020||40700600||-1||5000
Wolf (E) (Weeping Peninsula)||40702012||40700600||-1||-1
Wolf (E) (Limgrave)||40700010||40700600||-1||-1
Wolf (E) (Weeping Peninsula) 2||40700012||40700600||-1||-1
Wolf (F) (Liurnia)||40700020||40702000||-1||-1
Wolf (F) (Weeping Peninsula)||40702012||40702000||-1||-1
Wolf (F) (m60_44_36_10)||40700010||40702000||-1||-1
Wolf (G) (Groveside Cave)||40700010||40703000||-1||5000,10417
Wolf (G) (Groveside Cave) 2||40700010||40703000||-1||10417
Wolf (G) (Stormhill)||40700010||40703000||-1||-1
Wolf (G) (Highroad Cave)||40700010||40703000||-1||5000
Wolf (G) (Capital Outskirts)||40700033||40703000||-1||-1
Wolf (H) (Consecrated Snowfield)||40700052||40704000||-1||-1
Wolf (H) (Mountaintops of the Giants)||40700052||40704000||-1||16940
Wolf (H) (Mountaintops of the Giants) 2||40700052||40704000||-1||16940,16941
Wolf (H) (Limgrave)||40700010||40704052||-1||-1
Wolf (I) (Academy of Raya Lucaria)||40708024||40708000||-1||-1

--Wolf Pack Leader
Wolf Pack Leader (Spiritcaller Cave)||40710550||40700000||-1||15025
Wolf Pack Leader (Moonlight Altar)||40710022||40700000||-1||-1
Wolf Pack Leader (Liurnia of the Lakes)||40710020||40700000||-1||-1
Wolf Pack Leader (Liurnia of the Lakes) 2||40710020||40700000||-1||5000
Wolf Pack Leader (Altus Plateau)||40710030||40700000||-1||-1
Wolf Pack Leader (Weeping Peninsula)||40710012||40700000||-1||-1
Wolf Pack Leader (m60_46_39_10)||40710010||40700000||-1||-1
Wolf Pack Leader (Capital Outskirts)||40710033||40700000||-1||-1
Wolf Pack Leader (m60_45_39_10)||40710009||40700000||-1||-1
Wolf Pack Leader (Consecrated Snowfield)||40710052||40700000||-1||19055,19058
Wolf Pack Leader (Consecrated Snowfield) 2||40710052||40700000||-1||-1
Wolf Pack Leader (B) (Dragonbarrow Cave)||40710042||40700100||-1||-1
Wolf Pack Leader (C) (Consecrated Snowfield)||40710052||40700510||-1||-1
Wolf Pack Leader (C) (Liurnia of the Lakes)||40710020||40700600||-1||-1
Wolf Pack Leader (C) (Liurnia of the Lakes) 2||40710020||40700600||-1||5000
Wolf Pack Leader (D) (Liurnia of the Lakes)||40710020||40702000||-1||10416
Wolf Pack Leader (D) (Mt. Gelmir)||40710032||40702000||-1||-1
Wolf Pack Leader (D) (Liurnia of the Lakes) 2||40710020||40702000||-1||-1
Wolf Pack Leader (D) (Limgrave)||40710010||40702000||-1||10416
Wolf Pack Leader (D) (Limgrave) 2||40710010||40702000||-1||-1
Wolf Pack Leader (E) (Groveside Cave)||40710010||40703000||-1||5000,10417
Wolf Pack Leader (E) (Highroad Cave)||40710010||40703000||-1||5000
Wolf Pack Leader (E) (Highroad Cave) 2||40710010||40703000||-1||-1
Wolf Pack Leader (F) (Mountaintops of the Giants)||40710051||40704000||-1||-1
Wolf Pack Leader (F) (Mountaintops of the Giants) 2||40710051||40704000||-1||16941
Wolf Pack Leader (F) (Consecrated Snowfield)||40710052||40704052||-1||16941

--Rat
Rat (Stormveil Castle)||40800014||40800000||-1||-1
Rat (Leyndell, Royal Capital)||40800034||40800000||-1||-1
Rat (Siofra River)||40800064||40800000||-1||5000
Rat (Siofra River) 2||40800064||40800000||-1||-1
Rat (Siofra River) 3||40800065||40800000||-1||-1
Rat (Earthbore Cave)||40800012||40800000||-1||5000
Rat (Tombsward Cave)||40800010||40800000||-1||5000
Rat (m60_46_36_10)||40800010||40800000||-1||-1
Rat (Cave of the Forlorn)||40800052||40800000||-1||-1
Rat (Abandoned Cave)||40800040||40800000||-1||-1
Rat (Divine Tower of Liurnia)||40800028||40800000||-1||-1
Rat (Subterranean Shunning-Grounds)||40800035||40800000||-1||5000,10432
Rat (Subterranean Shunning-Grounds) 2||40800035||40800000||-1||-1
Rat (Liurnia of the Lakes)||40800020||40800000||-1||-1
Rat (Bellum Highway)||40800320||40800000||-1||-1
Rat (Altus Plateau)||40800030||40800000||-1||-1
Rat (Altus Plateau) 2||40800030||40800000||-1||5000
Rat (Weeping Peninsula)||40800212||40800000||-1||-1
Rat (Weeping Peninsula) 2||40800013||40800000||-1||-1
Rat (m60_47_55_10)||40800352||40800000||-1||-1
Rat (Greyoll's Dragonbarrow)||40800042||40800000||-1||-1
Rat (Mountaintops of the Giants)||40800051||40800000||-1||-1
Rat (Mountaintops of the Giants) 2||40800050||40800000||-1||-1
Rat (Earthbore Cave) 2||40800012||40800001||-1||-1
Rat (Academy Crystal Cave)||40800020||40800001||-1||-1
Rat (Seethewater Cave)||40800032||40800001||-1||5000
Rat (Seethewater Cave) 2||40800032||40800001||-1||-1
Rat (Gaol Cave)||40800040||40800001||-1||-1
Rat (Subterranean Shunning-Grounds) 3||40800035||40800001||-1||-1
Rat (Subterranean Shunning-Grounds) 4||40800035||40800001||-1||5000
Rat (Mountaintops of the Giants) 3||40800051||40800001||-1||-1
Rat (Earthbore Cave) 3||40800012||40800003||-1||5000
Rat (Gaol Cave) 2||40800040||40800003||-1||5000
Rat (Gaol Cave) 3||40800040||40800003||-1||-1
Rat (B) (Bellum Highway)||40800320||40800300||-1||-1
Rat (B) (Weeping Peninsula)||40800312||40800300||-1||5000
Rat (B) (Weeping Peninsula) 2||40800312||40800300||-1||-1
Rat (B) (m60_47_55_10)||40800352||40800300||-1||-1

--Giant Rat
Giant Rat (Stormveil Castle)||40900014||40900000||-1||5000
Giant Rat (Siofra River)||40900064||40900000||-1||-1
Giant Rat (Earthbore Cave)||40900012||40900000||-1||5000
Giant Rat (Tombsward Cave)||40900010||40900000||-1||5000
Giant Rat (Tombsward Cave) 2||40900010||40900000||-1||-1
